IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP77;IP_PROP319;IP_PROP71;IP_PROP72;IP_PROP73;IP_PROP320;IP_PROP81;IP_PROP322;IP_PROP83;IP_PROP321;IP_PROP323;IC_GROUP0;IC_GROUP1;IC_GROUP2;IC_GROUP3;CV_PRICE_1;CV_CURRENCY_1
2512;Лидер 82 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/bf7d8842-bd3d-11eb-961e-00155d001f02_IM-00001248_Lider%2082%20207/photo_1_IM-00001248_Lider%2082%20207Stol%20peregovorov%20v%20komplekte.jpg?1623848503;;html;stol_peregovorov_v_komplekte_lider_82_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/bf7d8842-bd3d-11eb-961e-00155d001f02_IM-00001248_Lider%2082%20207/photo_1_IM-00001248_Lider%2082%20207Stol%20peregovorov%20v%20komplekte.jpg?1623848503;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер 82.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/bf7d8842-bd3d-11eb-961e-00155d001f02_IM-00001248_Lider%2082%20207/photo_2_IM-00001248_Lider%2082%20207Stol%20peregovorov%20v%20komplekte.jpg?1623848501;166;0.384;4800;;;Лидер 82;Орех Пегас;;8 лет;;;Главная;Офисная мебель;Офисные столы;Столы для переговоров;81 160;RUB
2512;Лидер 82 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/bf7d8842-bd3d-11eb-961e-00155d001f02_IM-00001248_Lider%2082%20207/photo_1_IM-00001248_Lider%2082%20207Stol%20peregovorov%20v%20komplekte.jpg?1623848503;;html;stol_peregovorov_v_komplekte_lider_82_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/bf7d8842-bd3d-11eb-961e-00155d001f02_IM-00001248_Lider%2082%20207/photo_1_IM-00001248_Lider%2082%20207Stol%20peregovorov%20v%20komplekte.jpg?1623848503;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер 82.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/bf7d8842-bd3d-11eb-961e-00155d001f02_IM-00001248_Lider%2082%20207/photo_3_IM-00001248_Lider%2082%20207Stol%20peregovorov%20v%20komplekte.jpg?1623848502;166;0.384;4800;;;Лидер 82;Орех Пегас;;8 лет;;;Главная;Офисная мебель;Офисные столы;Столы для переговоров;81 160;RUB
2513;Лидер 84 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/0e8f1edf-bd3e-11eb-961e-00155d001f02_IM-00001249_Lider%2084%20207/photo_1_IM-00001249_Lider%2084%20207Stol%20peregovorov%20v%20komplekte.jpg?1623935293;;html;stol_peregovorov_v_komplekte_lider_84_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/0e8f1edf-bd3e-11eb-961e-00155d001f02_IM-00001249_Lider%2084%20207/photo_1_IM-00001249_Lider%2084%20207Stol%20peregovorov%20v%20komplekte.jpg?1623935293;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер 84.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/0e8f1edf-bd3e-11eb-961e-00155d001f02_IM-00001249_Lider%2084%20207/photo_2_IM-00001249_Lider%2084%20207Stol%20peregovorov%20v%20komplekte.jpg?1623935291;168;0.384;4800;;;Лидер 84;Дуб Кронберг;;8 лет;;;Главная;Офисная мебель;Офисная мебель;;81 160;RUB
2513;Лидер 84 207;https://davitamebel.ru/upload/resize_cache/product/275_206_1/0e8f1edf-bd3e-11eb-961e-00155d001f02_IM-00001249_Lider%2084%20207/photo_1_IM-00001249_Lider%2084%20207Stol%20peregovorov%20v%20komplekte.jpg?1623935293;;html;stol_peregovorov_v_komplekte_lider_84_207;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/0e8f1edf-bd3e-11eb-961e-00155d001f02_IM-00001249_Lider%2084%20207/photo_1_IM-00001249_Lider%2084%20207Stol%20peregovorov%20v%20komplekte.jpg?1623935293;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер 84.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/0e8f1edf-bd3e-11eb-961e-00155d001f02_IM-00001249_Lider%2084%20207/photo_3_IM-00001249_Lider%2084%20207Stol%20peregovorov%20v%20komplekte.jpg?1623935292;168;0.384;4800;;;Лидер 84;Дуб Кронберг;;8 лет;;;Главная;Офисная мебель;Офисная мебель;;81 160;RUB
2514;Лидер 82 208;https://davitamebel.ru/upload/resize_cache/product/275_206_1/caef3294-bd3c-11eb-961e-00155d001f02_IM-00001246_Lider%2082%20208/photo_1_IM-00001246_Lider%2082%20208Stol%20peregovorov%20v%20komplekte.jpg?1623848498;;html;stol_peregovorov_v_komplekte_lider_82_208;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/caef3294-bd3c-11eb-961e-00155d001f02_IM-00001246_Lider%2082%20208/photo_1_IM-00001246_Lider%2082%20208Stol%20peregovorov%20v%20komplekte.jpg?1623848498;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер 82.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/caef3294-bd3c-11eb-961e-00155d001f02_IM-00001246_Lider%2082%20208/photo_2_IM-00001246_Lider%2082%20208Stol%20peregovorov%20v%20komplekte.jpg?1623848496;124;0.288;3600;;;Лидер 82;Орех Пегас;;8 лет;;;Главная;Офисная мебель;Офисная мебель;;60 870;RUB
2514;Лидер 82 208;https://davitamebel.ru/upload/resize_cache/product/275_206_1/caef3294-bd3c-11eb-961e-00155d001f02_IM-00001246_Lider%2082%20208/photo_1_IM-00001246_Lider%2082%20208Stol%20peregovorov%20v%20komplekte.jpg?1623848498;;html;stol_peregovorov_v_komplekte_lider_82_208;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/caef3294-bd3c-11eb-961e-00155d001f02_IM-00001246_Lider%2082%20208/photo_1_IM-00001246_Lider%2082%20208Stol%20peregovorov%20v%20komplekte.jpg?1623848498;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер 82.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/caef3294-bd3c-11eb-961e-00155d001f02_IM-00001246_Lider%2082%20208/photo_3_IM-00001246_Lider%2082%20208Stol%20peregovorov%20v%20komplekte.jpg?1623848496;124;0.288;3600;;;Лидер 82;Орех Пегас;;8 лет;;;Главная;Офисная мебель;Офисная мебель;;60 870;RUB
2515;Лидер 84 208;https://davitamebel.ru/upload/resize_cache/product/275_206_1/41791d43-bd3d-11eb-961e-00155d001f02_IM-00001247_Lider%2084%20208/photo_1_IM-00001247_Lider%2084%20208Stol%20peregovorov%20v%20komplekte.jpg?1623935290;;html;stol_peregovorov_v_komplekte_lider_84_208;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/41791d43-bd3d-11eb-961e-00155d001f02_IM-00001247_Lider%2084%20208/photo_1_IM-00001247_Lider%2084%20208Stol%20peregovorov%20v%20komplekte.jpg?1623935290;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер 84.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/41791d43-bd3d-11eb-961e-00155d001f02_IM-00001247_Lider%2084%20208/photo_2_IM-00001247_Lider%2084%20208Stol%20peregovorov%20v%20komplekte.jpg?1623935288;126;0.288;3600;;;Лидер 84;Дуб Кронберг;;8 лет;;;Главная;Офисная мебель;Офисная мебель;;60 870;RUB
2515;Лидер 84 208;https://davitamebel.ru/upload/resize_cache/product/275_206_1/41791d43-bd3d-11eb-961e-00155d001f02_IM-00001247_Lider%2084%20208/photo_1_IM-00001247_Lider%2084%20208Stol%20peregovorov%20v%20komplekte.jpg?1623935290;;html;stol_peregovorov_v_komplekte_lider_84_208;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/41791d43-bd3d-11eb-961e-00155d001f02_IM-00001247_Lider%2084%20208/photo_1_IM-00001247_Lider%2084%20208Stol%20peregovorov%20v%20komplekte.jpg?1623935290;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер 84.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/41791d43-bd3d-11eb-961e-00155d001f02_IM-00001247_Lider%2084%20208/photo_3_IM-00001247_Lider%2084%20208Stol%20peregovorov%20v%20komplekte.jpg?1623935289;126;0.288;3600;;;Лидер 84;Дуб Кронберг;;8 лет;;;Главная;Офисная мебель;Офисная мебель;;60 870;RUB
2516;Лидер-Престиж 83 208;https://davitamebel.ru/upload/resize_cache/product/275_206_1/6dc3ef02-c6ab-11ec-83b1-00155db6cc01_IM-00001575_Lider-Prestizh%2083%20208/photo_1_IM-00001575_Lider-Prestizh%2083%20208Stol%20peregovorov%20v%20komplekte.jpg?1651151115;;html;stol_peregovorov_v_komplekte_lider_prestizh_83_208;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/6dc3ef02-c6ab-11ec-83b1-00155db6cc01_IM-00001575_Lider-Prestizh%2083%20208/photo_1_IM-00001575_Lider-Prestizh%2083%20208Stol%20peregovorov%20v%20komplekte.jpg?1651151115;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер-Престиж».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер-Престиж 83.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/6dc3ef02-c6ab-11ec-83b1-00155db6cc01_IM-00001575_Lider-Prestizh%2083%20208/photo_2_IM-00001575_Lider-Prestizh%2083%20208Stol%20peregovorov%20v%20komplekte.jpg?1651151113;126;0.288;;;;Лидер-Престиж;Дуб Венге;;8 лет;;;Главная;Офисная мебель;Офисные столы;Столы для переговоров;59 700;RUB
2516;Лидер-Престиж 83 208;https://davitamebel.ru/upload/resize_cache/product/275_206_1/6dc3ef02-c6ab-11ec-83b1-00155db6cc01_IM-00001575_Lider-Prestizh%2083%20208/photo_1_IM-00001575_Lider-Prestizh%2083%20208Stol%20peregovorov%20v%20komplekte.jpg?1651151115;;html;stol_peregovorov_v_komplekte_lider_prestizh_83_208;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/6dc3ef02-c6ab-11ec-83b1-00155db6cc01_IM-00001575_Lider-Prestizh%2083%20208/photo_1_IM-00001575_Lider-Prestizh%2083%20208Stol%20peregovorov%20v%20komplekte.jpg?1651151115;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Стол переговоров в комплекте является частью модульного набора мебели для офиса «Лидер-Престиж».Регулируемые по высоте ножки позволяют при установке компенсировать возможные неровности пола.При необходимости можно увеличить рабочую поверхность стола добавив модуль «Лидер-Престиж 83.31».</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/6dc3ef02-c6ab-11ec-83b1-00155db6cc01_IM-00001575_Lider-Prestizh%2083%20208/photo_3_IM-00001575_Lider-Prestizh%2083%20208Stol%20peregovorov%20v%20komplekte.jpg?1651151113;126;0.288;;;;Лидер-Престиж;Дуб Венге;;8 лет;;;Главная;Офисная мебель;Офисные столы;Столы для переговоров;59 700;RUB
2517;Цезарь 3;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_1_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206926;;html;stol_peregovorov_v_komplekte_tsezar_3;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_1_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206926;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для руководителя «Цезарь 3» – это выразительная коллекция, способная подчеркнуть статус, стабильность и уверенность своего обладателя. Изделия набора выполнены из качественных материалов и фурнитуры. Они оснащены регулируемыми по высоте ножками, которые позволяют скорректировать неровности пола при установке модулей, а также имеют скругленные углы, что обеспечивает безопасность при эксплуатации изделий. Набор мебели «Цезарь 3» – это комфорт и деловая атмосфера в кабинете руководителя.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_2_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206924;106;0.250;3600;;;Цезарь;Дуб Венге;;8 лет;;;Главная;Офисная мебель;Офисные столы;Столы для переговоров;56 570;RUB
2517;Цезарь 3;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_1_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206926;;html;stol_peregovorov_v_komplekte_tsezar_3;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_1_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206926;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для руководителя «Цезарь 3» – это выразительная коллекция, способная подчеркнуть статус, стабильность и уверенность своего обладателя. Изделия набора выполнены из качественных материалов и фурнитуры. Они оснащены регулируемыми по высоте ножками, которые позволяют скорректировать неровности пола при установке модулей, а также имеют скругленные углы, что обеспечивает безопасность при эксплуатации изделий. Набор мебели «Цезарь 3» – это комфорт и деловая атмосфера в кабинете руководителя.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_3_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206923;106;0.250;3600;;;Цезарь;Дуб Венге;;8 лет;;;Главная;Офисная мебель;Офисные столы;Столы для переговоров;56 570;RUB
2517;Цезарь 3;https://davitamebel.ru/upload/resize_cache/product/275_206_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_1_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206926;;html;stol_peregovorov_v_komplekte_tsezar_3;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_1_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206926;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Набор мебели для руководителя «Цезарь 3» – это выразительная коллекция, способная подчеркнуть статус, стабильность и уверенность своего обладателя. Изделия набора выполнены из качественных материалов и фурнитуры. Они оснащены регулируемыми по высоте ножками, которые позволяют скорректировать неровности пола при установке модулей, а также имеют скругленные углы, что обеспечивает безопасность при эксплуатации изделий. Набор мебели «Цезарь 3» – это комфорт и деловая атмосфера в кабинете руководителя.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/1e6a1734-82bc-11ea-b01c-00155d000b01_IM-00000868_TSezar%203/photo_4_IM-00000868_TSezar%203Stol%20peregovorov%20v%20komplekte.jpg?1622206924;106;0.250;3600;;;Цезарь;Дуб Венге;;8 лет;;;Главная;Офисная мебель;Офисные столы;Столы для переговоров;56 570;RUB
2518;Альфа 64.30;https://davitamebel.ru/upload/resize_cache/product/275_206_1/43c79d25-bd7d-11e9-8b35-00155d00bf04__0000029881_Alfa%2064.30/photo_1__0000029881_Alfa%2064.30Pristavka.jpg?1658408665;;html;pristavka_alfa_64_30;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/43c79d25-bd7d-11e9-8b35-00155d00bf04__0000029881_Alfa%2064.30/photo_1__0000029881_Alfa%2064.30Pristavka.jpg?1658408665;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Альфа 64.30» является частью модульного набора мебели для офиса «Альфа». Ширина – 1440 мм. Скругленные углы обеспечивают безопасность при эксплуатации. Регулируемая по высоте опора компенсирует возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/43c79d25-bd7d-11e9-8b35-00155d00bf04__0000029881_Alfa%2064.30/photo_2__0000029881_Alfa%2064.30Pristavka.jpg?1658408662;9;0.020;1440;350;740;Альфа 64;Дуб Кронберг;2;8 лет;;;Главная;Офисная мебель;Офисные столы;Приставки к офисным столам;5 990;RUB
2518;Альфа 64.30;https://davitamebel.ru/upload/resize_cache/product/275_206_1/43c79d25-bd7d-11e9-8b35-00155d00bf04__0000029881_Alfa%2064.30/photo_1__0000029881_Alfa%2064.30Pristavka.jpg?1658408665;;html;pristavka_alfa_64_30;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/43c79d25-bd7d-11e9-8b35-00155d00bf04__0000029881_Alfa%2064.30/photo_1__0000029881_Alfa%2064.30Pristavka.jpg?1658408665;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Альфа 64.30» является частью модульного набора мебели для офиса «Альфа». Ширина – 1440 мм. Скругленные углы обеспечивают безопасность при эксплуатации. Регулируемая по высоте опора компенсирует возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/43c79d25-bd7d-11e9-8b35-00155d00bf04__0000029881_Alfa%2064.30/photo_3__0000029881_Alfa%2064.30Pristavka.jpg?1658408663;9;0.020;1440;350;740;Альфа 64;Дуб Кронберг;2;8 лет;;;Главная;Офисная мебель;Офисные столы;Приставки к офисным столам;5 990;RUB
2519;Альфа 63.30;https://davitamebel.ru/upload/resize_cache/product/275_206_1/917dcb1d-e863-11e6-bd5e-00155d02200f__0000002423_Alfa%2063.30/photo_1__0000002423_Alfa%2063.30Pristavka.jpg?1658408625;;html;pristavka_alfa_63_30;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/917dcb1d-e863-11e6-bd5e-00155d02200f__0000002423_Alfa%2063.30/photo_1__0000002423_Alfa%2063.30Pristavka.jpg?1658408625;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Альфа 63.30» является частью модульного набора мебели для офиса «Альфа». Ширина – 1440 мм. Скругленные углы обеспечивают безопасность при эксплуатации. Регулируемая по высоте опора компенсирует возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/917dcb1d-e863-11e6-bd5e-00155d02200f__0000002423_Alfa%2063.30/photo_2__0000002423_Alfa%2063.30Pristavka.jpg?1658408622;9;0.020;1440;350;740;Альфа 63;Дуб Кобург;2;8 лет;;;Главная;Офисная мебель;Офисная мебель;;5 990;RUB
2519;Альфа 63.30;https://davitamebel.ru/upload/resize_cache/product/275_206_1/917dcb1d-e863-11e6-bd5e-00155d02200f__0000002423_Alfa%2063.30/photo_1__0000002423_Alfa%2063.30Pristavka.jpg?1658408625;;html;pristavka_alfa_63_30;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/917dcb1d-e863-11e6-bd5e-00155d02200f__0000002423_Alfa%2063.30/photo_1__0000002423_Alfa%2063.30Pristavka.jpg?1658408625;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Альфа 63.30» является частью модульного набора мебели для офиса «Альфа». Ширина – 1440 мм. Скругленные углы обеспечивают безопасность при эксплуатации. Регулируемая по высоте опора компенсирует возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/917dcb1d-e863-11e6-bd5e-00155d02200f__0000002423_Alfa%2063.30/photo_3__0000002423_Alfa%2063.30Pristavka.jpg?1658408623;9;0.020;1440;350;740;Альфа 63;Дуб Кобург;2;8 лет;;;Главная;Офисная мебель;Офисная мебель;;5 990;RUB
2520;Альфа 62.30;https://davitamebel.ru/upload/resize_cache/product/275_206_1/49b16aa5-cbda-11e1-91d9-001517fdaa50_00009467417_Alfa%2062.30/photo_1_00009467417_Alfa%2062.30Pristavka.jpg?1658408551;;html;pristavka_alfa_62_30;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/49b16aa5-cbda-11e1-91d9-001517fdaa50_00009467417_Alfa%2062.30/photo_1_00009467417_Alfa%2062.30Pristavka.jpg?1658408551;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Альфа 62.30» является частью модульного набора мебели для офиса «Альфа». Ширина – 1440 мм. Скругленные углы обеспечивают безопасность при эксплуатации. Регулируемая по высоте опора компенсирует возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/49b16aa5-cbda-11e1-91d9-001517fdaa50_00009467417_Alfa%2062.30/photo_2_00009467417_Alfa%2062.30Pristavka.jpg?1658408549;9;0.020;1440;350;740;Альфа 62;Орех Пегас;2;8 лет;;;Главная;Офисная мебель;Офисные столы;Приставки к офисным столам;5 990;RUB
2520;Альфа 62.30;https://davitamebel.ru/upload/resize_cache/product/275_206_1/49b16aa5-cbda-11e1-91d9-001517fdaa50_00009467417_Alfa%2062.30/photo_1_00009467417_Alfa%2062.30Pristavka.jpg?1658408551;;html;pristavka_alfa_62_30;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/49b16aa5-cbda-11e1-91d9-001517fdaa50_00009467417_Alfa%2062.30/photo_1_00009467417_Alfa%2062.30Pristavka.jpg?1658408551;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Альфа 62.30» является частью модульного набора мебели для офиса «Альфа». Ширина – 1440 мм. Скругленные углы обеспечивают безопасность при эксплуатации. Регулируемая по высоте опора компенсирует возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/49b16aa5-cbda-11e1-91d9-001517fdaa50_00009467417_Alfa%2062.30/photo_3_00009467417_Alfa%2062.30Pristavka.jpg?1658408549;9;0.020;1440;350;740;Альфа 62;Орех Пегас;2;8 лет;;;Главная;Офисная мебель;Офисные столы;Приставки к офисным столам;5 990;RUB
2521;Альфа 61.30;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3ca-a3e3-11e1-b0a2-001517fdaa50_00009464058_Alfa%2061.30/photo_1_00009464058_Alfa%2061.30Pristavka.jpg?1658408512;;html;pristavka_alfa_61_30;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3ca-a3e3-11e1-b0a2-001517fdaa50_00009464058_Alfa%2061.30/photo_1_00009464058_Alfa%2061.30Pristavka.jpg?1658408512;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Альфа 61.30» является частью модульного набора мебели для офиса «Альфа». Ширина – 1440 мм. Скругленные углы обеспечивают безопасность при эксплуатации. Регулируемая по высоте опора компенсирует возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3ca-a3e3-11e1-b0a2-001517fdaa50_00009464058_Alfa%2061.30/photo_2_00009464058_Alfa%2061.30Pristavka.jpg?1658408510;9;0.020;1440;350;740;Альфа 61;Ольха;2;8 лет;;;Главная;Офисная мебель;Офисная мебель;;5 990;RUB
2521;Альфа 61.30;https://davitamebel.ru/upload/resize_cache/product/275_206_1/73ccc3ca-a3e3-11e1-b0a2-001517fdaa50_00009464058_Alfa%2061.30/photo_1_00009464058_Alfa%2061.30Pristavka.jpg?1658408512;;html;pristavka_alfa_61_30;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3ca-a3e3-11e1-b0a2-001517fdaa50_00009464058_Alfa%2061.30/photo_1_00009464058_Alfa%2061.30Pristavka.jpg?1658408512;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Альфа 61.30» является частью модульного набора мебели для офиса «Альфа». Ширина – 1440 мм. Скругленные углы обеспечивают безопасность при эксплуатации. Регулируемая по высоте опора компенсирует возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/73ccc3ca-a3e3-11e1-b0a2-001517fdaa50_00009464058_Alfa%2061.30/photo_3_00009464058_Alfa%2061.30Pristavka.jpg?1658408510;9;0.020;1440;350;740;Альфа 61;Ольха;2;8 лет;;;Главная;Офисная мебель;Офисная мебель;;5 990;RUB
2522;Рубин 40.17;https://davitamebel.ru/upload/resize_cache/product/275_206_1/dca8e8e6-b81c-11e9-8b32-00155d00bf04__0000029491_Rubin%2040.17/photo_1__0000029491_Rubin%2040.17Pristavka.jpg?1657717519;;html;pristavka_rubin_40_17;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/dca8e8e6-b81c-11e9-8b32-00155d00bf04__0000029491_Rubin%2040.17/photo_1__0000029491_Rubin%2040.17Pristavka.jpg?1657717519;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Рубин 40.17» является частью модульного набора мебели для офиса «Рубин».Опора регулируется по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/dca8e8e6-b81c-11e9-8b32-00155d00bf04__0000029491_Rubin%2040.17/photo_2__0000029491_Rubin%2040.17Pristavka.jpg?1657717514;9;0.020;1400;390;750;Рубин 40;Сосна Астрид;2;8 лет;;;Главная;Офисная мебель;Офисная мебель;;5 680;RUB
2522;Рубин 40.17;https://davitamebel.ru/upload/resize_cache/product/275_206_1/dca8e8e6-b81c-11e9-8b32-00155d00bf04__0000029491_Rubin%2040.17/photo_1__0000029491_Rubin%2040.17Pristavka.jpg?1657717519;;html;pristavka_rubin_40_17;html;https://davitamebel.ru/upload/resize_cache/product/841_631_1/dca8e8e6-b81c-11e9-8b32-00155d00bf04__0000029491_Rubin%2040.17/photo_1__0000029491_Rubin%2040.17Pristavka.jpg?1657717519;"<div class=""p html-content"" itemprop=""description""><font size=""3"">Приставка к столу «Рубин 40.17» является частью модульного набора мебели для офиса «Рубин».Опора регулируется по высоте, что позволяет при установке компенсировать возможные неровности пола.</font></div>";https://davitamebel.ru/upload/resize_cache/product/841_631_1/dca8e8e6-b81c-11e9-8b32-00155d00bf04__0000029491_Rubin%2040.17/photo_3__0000029491_Rubin%2040.17Pristavka.jpg?1657717515;9;0.020;1400;390;750;Рубин 40;Сосна Астрид;2;8 лет;;;Главная;Офисная мебель;Офисная мебель;;5 680;RUB
